label,speech_rate,lexical_density,1gram_repeat,audio_signal,ZCR(mean),ZCR(std),mfcc_1(mean),mfcc_1(std),mfcc_2(mean),mfcc_2(std),mfcc_3(mean),mfcc_3(std),mfcc_4(mean),mfcc_4(std),mfcc_5(mean),mfcc_5(std),mfcc_6(mean),mfcc_6(std),mfcc_7(mean),mfcc_7(std),mfcc_8(mean),mfcc_8(std),mfcc_9(mean),mfcc_9(std),mfcc_10(mean),mfcc_10(std),mfcc_11(mean),mfcc_11(std),mfcc_12(mean),mfcc_12(std),mfcc_13(mean),mfcc_13(std),mfcc_14(mean),mfcc_14(std),mfcc_15(mean),mfcc_15(std),mfcc_16(mean),mfcc_16(std),mfcc_17(mean),mfcc_17(std),mfcc_18(mean),mfcc_18(std),mfcc_19(mean),mfcc_19(std),mfcc_20(mean),mfcc_20(std),mfcc_21(mean),mfcc_21(std),mfcc_22(mean),mfcc_22(std),mfcc_23(mean),mfcc_23(std),mfcc_24(mean),mfcc_24(std),mfcc_25(mean),mfcc_25(std),f0_max,f0_min,f0_median,f0_std
Low,12.0,0.0,0,"[9.15527344e-05 6.10351562e-05 6.10351562e-05 ... 9.15527344e-05
 3.05175781e-05 0.00000000e+00]",0.15937873208598727,0.10347222094457485,-614.055457873345,126.04401528407062,67.40546032455971,42.665215742232334,2.164926583297668,25.39779658975868,12.750935646755215,19.911484093374316,-4.11507432503506,19.032381494607225,-3.693942635676387,17.39537585568972,-3.026040117628342,10.93456276235107,-0.9130390122643991,10.652898603633076,-3.2347871374455277,8.475756931799403,-7.4539294642605185,13.805927819111098,-2.6654629185571284,6.797733501874431,1.4779150873106937,7.510980728492273,-6.144809312400384,8.049437563164782,-1.9496234419775773,6.029269720711824,-2.3959356731132972,6.299101215955151,-4.915736608353874,8.968552650422643,-4.691616786123708,6.389339536827352,-2.7976064887215277,5.661822406657284,-4.486848238851392,7.294330663600631,-2.1761795055767514,6.27115419034045,-8.653052925275825,7.468914627931105,-0.1208185711559365,6.008598812026687,-5.974704645685241,7.2825534356299535,-3.641315499929536,4.405393290041896,-2.301028404099922,6.145658964511449,169.64319079487348,94.11545282508624,119.95585059317834,13.856094737696713
High,180.0,26.666666666666668,0,"[-0.01568604 -0.02032471 -0.0319519  ... -0.01956177  0.01019287
  0.02581787]",0.1934029160031847,0.11992088240431807,-214.49355992653258,62.60001436709914,55.58500368546133,47.56662645053238,2.2524051683158777,30.66114156711487,32.65597940188765,23.9064825395659,11.177281349443028,21.476626797185315,1.6621226922005674,17.745555424209755,-12.748237980557615,12.134523707135934,-8.934658624012606,15.029141502166532,-4.672760498943307,12.680435814256368,-1.7651506269299053,10.6650297285116,0.5915462889767926,12.282722850830261,3.929047559341366,9.51654624792799,-4.444939760387668,9.680357626743193,3.0550218619882283,7.790884031638284,0.13631255479706825,8.205898408462103,-1.0198995937458653,6.51053460151268,-2.7310989066814444,4.741712394612789,0.7232195071416936,5.559217686005985,-8.68331485786569,5.8540537156329115,-2.2906814884719116,5.736625151537554,-5.309835887123739,4.8327861510208345,-3.6249794418073393,4.779193854450577,-2.0997005780701543,4.311053827132656,-1.1868668067634018,4.793644045771666,-2.2433874175689765,5.3070737596283,158.2826938011902,65.40639132514966,115.20235351026894,21.37878164657249
Intermediate,204.0,23.52941176470588,2,"[-0.01589966 -0.01870728 -0.02142334 ... -0.0196228   0.00476074
  0.0307312 ]",0.04500584693471338,0.03081265600037103,-308.7257375592281,53.69284139321084,139.0653455909859,27.644420442954313,-5.637555568276907,18.64274179292424,42.00309328271935,20.822327039669123,-5.114997844928866,13.7297231014442,8.538220478994786,12.800056813869437,5.696017151532501,8.082626817395473,6.72018965370481,11.499330271284926,-0.22248529589215096,10.396335392794954,12.426626928822545,9.756586804821222,1.4629437631375162,7.4923029673341555,7.5354426096540355,9.458271945386533,2.76396877226225,7.152048627272802,7.48076458745502,7.712298251995365,6.449463102803343,6.064386186991953,0.6277098132912948,6.49037040679327,5.49625833622974,5.673749040515295,4.530231538740571,5.496035553529307,-3.488052678902727,5.46313230632942,5.3272744404425065,5.359308509911885,-0.6770459979910058,4.816774102624361,-2.8202919702651705,5.789861945510865,0.5640973648462999,5.0741774733788745,1.4896351207411904,4.993175971124357,1.3840248498201406,6.113124169892254,251.2581146483697,65.40639132514966,218.73289323986043,70.40404670270814
Intermediate,48.0,25.0,0,[0.02233887 0.03683472 0.04229736 ... 0.0144043  0.01004028 0.00866699],0.17555732484076433,0.08174899729797086,-258.7563096110906,44.66637272363623,56.27474889045633,20.18650448331144,-24.447773689129217,13.505484291390841,21.363044307101088,16.270798797538657,-10.872708948857186,11.504109331657284,-6.968496727763902,7.9235227577787315,-14.734719868164335,9.935631185477213,-16.18020273168615,8.313345056287488,-12.729531546452924,7.554197496898452,-11.119842694437857,7.9323191252762735,-4.698159136825627,10.495818614758752,-11.026143242875257,5.870400071546826,-8.573584538801228,5.701333613088657,-3.58762191015731,7.904295098374241,-8.856574325182399,5.99743166981159,-3.098070165304725,4.78990392626509,-18.296953108638604,6.4280470317686875,-9.024049717901377,5.169678330866621,-6.871766687131253,6.133168018436146,-1.9643001032656624,6.673667567995185,-9.247989748934573,5.610448590747044,-4.901044688207319,6.325370382213702,-4.883193728439534,5.598236884412846,-4.249815158410952,6.788983319119951,-7.594489597810733,9.767266400980663,257.13099468347406,130.0593564629863,195.99771799087463,35.753530494153715
Intermediate,96.0,37.5,0,"[ 0.00415039  0.00604248  0.01046753 ... -0.02566528 -0.02304077
 -0.02508545]",0.15518324542197454,0.12053564596006032,-303.6648045185576,97.09966954197117,80.11987789816267,43.47805480477111,9.405358090164354,24.385860888418605,13.688670533190452,24.197973520174525,-20.68100070677538,17.95115072487308,-8.628676831756994,16.04662172084929,-17.941872876757277,11.938685322152473,-23.05224537248244,14.235567675927735,0.33600087475849133,13.777347870429713,-21.22063821787513,12.821728681465423,-8.515065256844197,11.634843208303968,-6.246313733484489,8.57922935882711,-2.1403238132148403,8.149635098098594,-8.121050384567301,6.331824055724314,-9.899483745789489,6.407619974598853,-7.881151301480734,5.414546738095336,-11.900627823636258,7.083795800840941,1.597652525203586,6.225579183028763,-9.020705660015798,5.7548500339755595,-4.178501338092419,5.516716711680717,-9.500543337637954,7.631334644087247,-1.9754575777045298,6.492164726461849,-4.136394596694749,5.678009295250769,-6.1881358025051725,4.3743676635999975,-3.831077384456686,4.5776231291016085,171.61434972294217,95.20902171067573,110.31861175873193,18.13336276091375
High,72.0,33.33333333333333,0,"[3.35693359e-04 9.15527344e-05 1.52587891e-04 ... 4.85229492e-03
 4.45556641e-03 3.75366211e-03]",0.04773337977707006,0.07866916350188459,-486.47500599858057,94.43253556243653,66.96464425742411,39.4847991211203,13.621342827919404,19.276477397113013,21.83748469336256,19.36990674279991,-2.4230609073382734,11.942110620163731,4.299367777365695,13.630647034940695,-4.336579587201065,12.223658852370521,-1.5780259646488906,11.016555788139152,-2.3450692075633133,6.9832555530326195,2.9150552124389097,10.734414925883618,-1.4505541246253029,6.675767917033726,0.4180578843193327,9.223065031883767,-3.0562739570073933,5.341847860651978,4.128827914415944,4.4257270615344,-0.4197756541746531,5.899981845817209,5.027878753105294,4.2061030979869996,0.4832992069758341,6.113314511464365,7.828623936547995,7.2251150833802695,6.912241741456395,6.662185886655998,0.1471952997326775,3.696904445794796,-4.830282604332459,3.9352190384103167,-0.4274191593783859,4.093006108807589,-0.7601683501505049,4.953718244979745,0.5378156075142981,3.72183189839009,1.9880844597258898,5.4109717013379015,355.3326333920185,145.9866916572425,353.2860680198856,91.79126869783548
Low,84.0,42.85714285714285,2,"[-0.00482178  0.01315308  0.02304077 ...  0.23171997  0.20626831
  0.14654541]",0.09221673467356688,0.024329911863721573,-126.66599975945626,32.43638853260269,113.58485443816942,22.157257170905602,-12.2406414731715,14.692084124101944,12.986200073960577,15.786235478838218,1.6374468989999802,19.068489113359856,-14.51176748675873,20.071147099179726,5.987435760795424,10.1987731711423,-4.872220576877239,10.541790726115691,-4.6283483172628985,13.125842262669313,4.163877523467722,8.685339208843772,-1.214945003766975,12.164970686471811,4.009562359365491,8.060792407496832,-4.190028494548212,8.86106823820002,-0.6591892079696577,6.604714779738353,-3.089577918995308,8.459125630629186,-3.2239121047577486,6.230294060373102,5.674083974807718,7.466260010997999,-1.0625687195263667,7.136006704460176,1.1534449058165428,8.732132574506858,6.112694197147743,7.7380593090139875,-4.469696870638043,7.853396111746012,2.0210372278088613,8.884914154668216,2.819700240913413,10.001801375652361,-1.9153355607111373,12.38118892175834,-0.47810922222699365,10.278835127319297,304.0208335929107,142.65235101161107,216.22053167995523,36.78154993302267
High,120.0,10.0,6,"[-0.0043335  -0.0032959  -0.0005188  ...  0.02041626  0.02072144
  0.01873779]",0.09328037917993631,0.032175530365423914,-241.79323021207802,39.51975331723783,124.80124464374293,24.540006969027036,-25.04827119868675,17.47230285259054,18.72234090552642,18.072063416977524,1.3706131033741689,13.670198866340131,0.253767233192162,13.791117488839483,2.926060301696124,9.221524176722257,-3.977380493594457,10.240456997162648,-5.399965163349166,8.507909516534948,3.212926716719367,8.631100144263678,-6.46833868769187,7.377203457710787,4.11872631781396,7.2323208635999645,-6.55509459101227,6.286298742258911,4.37239366372716,5.54265550331858,-2.770567701321753,5.934029764567594,-1.3258359088540437,7.426984969852555,-0.3756850511727338,6.838278130619964,1.0846565476708667,5.504886458950961,0.12828944774195547,4.983765601116625,3.8795752842437263,5.375484232013857,-0.2327962275472609,5.3289411097455135,-1.3150998744592546,5.265848065417497,-3.4881429113286715,4.693270316051144,-3.0858808844078136,4.247958774018218,-3.575130586001491,4.203223613261396,218.73289323986043,65.40639132514966,130.0593564629863,49.201585186707035
Intermediate,120.0,20.0,0,"[ 0.00158691  0.006073    0.00991821 ... -0.01776123 -0.01644897
 -0.00967407]",0.12586459992038215,0.06183886574612631,-231.82540588025373,50.60144446909557,102.20065023148688,29.67386443403966,-12.39289956772716,19.993542600876562,22.65331689287018,15.051655089066008,-3.2511260985720827,10.601327756574321,0.5044523379201508,9.982905828022723,-1.237437407343043,7.196846912001657,-3.636428966480036,12.006690505740302,-4.0500608183388564,6.633062891091404,1.9408356158804918,6.9359311871447,-5.86990088511522,6.688286647306119,4.44440669126602,6.2535481037171285,-6.899881229979458,8.198850016163734,5.71769085567822,5.093018200794867,-6.717586366457851,6.002422878727029,0.31375049633718577,5.284712765831672,-0.3985072116527915,4.922115039103464,-3.0436152828381764,7.598138268589865,2.016281869318245,4.8556400447334065,3.649385229495646,4.184162736936166,-0.6012279244748401,7.247680436116987,2.9102397292524316,4.904681442125169,-0.8229495944070795,4.276239624298088,-3.083763739388043,3.856533403916854,-1.049682189259788,5.439064318374141,244.1052838549259,65.40639132514966,71.73936383710603,54.721262328522485
High,120.0,10.0,4,"[-0.00698853 -0.00546265 -0.0050354  ... -0.01239014 -0.00482178
  0.00100708]",0.21684352607484075,0.09821274782877935,-262.7547211777375,84.09179343485567,33.59713540419834,39.03168507185139,21.525768925330368,21.148223291453068,21.826938422783048,16.550088516583447,7.509694578191029,15.900241451490986,9.75046565676826,11.978556874273798,-7.813967075210667,14.77619793634518,3.424694882091274,14.789561487091603,2.9187936980717812,10.202246940801224,5.3192594275043055,9.661879127444342,6.214038646233374,6.4873715454616,8.498563571552637,6.630391496366687,4.393637736352477,6.518158515842078,4.079770795693396,6.069234851197133,-1.5511447773578113,5.824232658216662,-0.7761502130527359,7.202729916751664,-3.0907472692110503,5.809199929465417,-0.7718363473206755,5.34551751163889,-5.120454472868038,5.455284882680838,-0.7809160695149235,4.353935230685367,-5.359410582042314,4.960945433268362,-2.4046390733673584,3.6849115864970154,-3.4134268879676153,3.3280297809055592,-2.6817858588280243,3.9054489994798645,-3.5205342582218524,3.9996598087490614,127.08879665595002,65.40639132514966,71.1207712349912,25.997775242829608
High,156.0,23.07692307692308,4,"[-0.02203369 -0.00616455  0.00735474 ...  0.06604004  0.05276489
  0.02401733]",0.1505305782245223,0.08915471245275601,-230.90611409161016,61.09515492090018,65.42571985195876,45.31012235616729,20.970224322748656,27.581174858620003,38.44129465209945,22.742598598246296,3.1927840674794585,21.135890851240827,0.012430224505753294,15.419377982158224,-6.952372861168917,13.102534533433175,-8.798100480799647,14.28385373212588,-1.4405197590540892,11.338447354243705,-1.3807217134547005,10.38474448016124,2.1232150585089773,8.466450087852863,4.059141034883645,8.248726888171266,-3.7878542044088785,9.98999805254158,4.43299626409288,6.149135008937161,-1.8562395494992063,5.552365955416925,-2.1542663149788095,7.308772438517094,-1.0372972934719376,4.909381917124428,-0.3892699958852455,4.975601437285108,-8.146978265963845,7.244870483526164,-0.6600846708587228,4.735495367554978,-4.724718063928092,4.113534410755793,0.23030464179564036,5.01746274229557,-0.8189467873619934,4.248371650848361,0.2502335986756043,3.7840021711011516,-1.558554369186214,3.4404249063554575,214.97519305553408,65.40639132514966,80.75795073626915,39.91264664627275
Intermediate,132.0,9.090909090909092,0,[0.0020752  0.00274658 0.00299072 ... 0.04400635 0.05776978 0.06283569],0.15343227507961785,0.11064118797692592,-257.6266869588662,140.8569725515506,86.04218184471567,49.947286456794004,-1.9243347251169982,37.33531017834174,7.887211918813303,20.695327566935504,-9.815835131572687,23.774729927543532,-12.544910059617175,15.973486349535579,-12.357543775751559,20.288101619807296,-26.171736463721437,17.175762609351192,-12.465152492993047,12.047611411160103,-9.878004052661481,9.748730325758226,-13.525061803061664,7.936943948446867,-7.915834140064666,10.136593490370704,-8.265589370810478,7.36910033934485,-3.9742719476250956,7.281357212755467,-13.217810913680237,10.158116142844198,-1.0514971915952458,9.683488517872744,-13.121426598134557,8.32764909332416,-2.2745290066282275,7.948947521671471,-9.460661177144818,5.260269160505707,-3.2220085825718856,6.545652093331482,-7.4021714048591996,4.7572198467057705,-7.038887033164481,5.031796467882239,-3.4668260139195604,7.190475814943756,-6.830225287101179,7.315203974534417,-2.7812329965782365,5.493702074614114,218.73289323986043,103.22817963382575,168.66611791365605,25.57209433602786
Intermediate,108.0,22.22222222222222,3,"[-0.06204224 -0.07940674 -0.09341431 ... -0.00653076 -0.00689697
 -0.00680542]",0.09942277070063694,0.051367361776999604,-234.35742256262972,45.62978687214385,113.4958707303011,28.464335744970537,-20.886461986935398,19.32964218456994,28.47253512785708,16.147125371251047,-0.08109702587268236,9.668223476261133,0.771988441870345,12.28754457358662,-0.7496871263286116,8.180433872166324,-2.7251564965451283,10.612437247849925,-4.032451837561976,10.3502678655822,1.9201320759691618,8.591204665914645,-1.6378530817874284,6.758430523547689,2.548486160355074,6.047509736376631,-6.321306859047515,9.212430389297756,5.498796850603444,5.0336435711993746,-3.53047333658297,7.3460068612838345,-0.09410923247791576,5.734123341077197,-1.5057892111310796,4.474906042607411,0.11671434963424242,6.798349265926716,1.2866271420664503,5.693356971477151,3.8266850474780383,5.309144938849533,0.3072661166386472,4.930231541309901,1.1722953790164246,4.262029959805731,-1.3439697496918395,4.314912141445452,-4.503537110697893,5.503293660296673,-2.9410315393058544,4.051893193241965,202.90956258890662,65.40639132514966,142.2415424699824,51.082388842718984
High,192.0,12.5,4,"[ 0.1656189   0.09274292  0.03158569 ...  0.02679443 -0.00057983
 -0.02038574]",0.13273474820859874,0.09952293405508601,-249.96279397865854,65.93124328561328,64.0228700967082,47.26320384678052,9.717032023632315,27.724354627413145,37.97752065287597,18.11033705337222,19.84631465896612,13.022229752173157,7.428484447850839,16.271111533707156,-5.893625997787383,13.676820977754439,-8.57056267865888,16.355493294993813,-2.564001680986015,14.85285400941804,-8.491290816998246,13.143998406671168,-5.084631035567964,10.213928270884455,8.10667855262433,9.245503895355162,-2.957962231822458,9.948064208312628,3.7922630443883403,7.175596586734394,2.458938643179488,8.114942391858813,-5.201972449277415,5.780739848454862,-5.485632548884967,6.927137185846773,1.9096206581148312,6.316044380731869,-8.56896164479529,6.55632675988256,-3.9564962508097494,6.589425992774446,-0.6075848103978901,4.240263457264374,-1.708765640101667,4.453494207362969,-5.0856558427135,3.8697100140169196,-0.17617136797291416,3.6828352579107606,-3.561375571873302,4.807100559223309,122.75968568932456,65.40639132514966,96.03792960861051,15.611352497830625
Low,60.0,0.0,0,"[-0.00534058 -0.00662231 -0.00692749 ...  0.00509644  0.00708008
  0.00476074]",0.08578821656050956,0.05383803605352509,-322.6334599063411,111.80766992742275,86.51482273429345,35.82453931262503,5.469976715729369,36.26599033559427,38.7865601079077,30.568272692518846,9.222083437620977,16.330961506933853,1.3626646182204991,18.970962681462563,11.558597354234054,13.073047401669536,-8.213604904727692,19.811494145747197,5.48033075856674,15.334466313898139,-8.210838379425114,11.673126902152088,-3.49853726501122,7.677645966985815,0.6581547369249277,8.500498511936124,-9.15330870576098,9.725911285781935,6.365780532068907,8.32967737083917,-10.300567875126696,10.531994638668804,5.569427498358823,8.938035674998417,-4.890904683169352,6.406625981428741,-0.5278871378532719,7.083444614822218,-0.43233757847539966,6.494467594726649,-1.5619509778396976,7.784503771193696,-1.6369646421275368,6.62840586570923,-5.569171982975297,8.222693085281506,-1.177986563156462,7.639423443831358,-1.325299974796393,6.912042682729852,-0.5983150605296367,8.721383417753415,325.8414615030442,65.40639132514966,167.69467255813382,80.81262983415075
Intermediate,72.0,50.0,0,"[-0.42367554 -0.52178955 -0.49209595 ... -0.01022339 -0.01052856
 -0.00909424]",0.1966747113853503,0.17883293669987702,-260.8296492638445,96.54223359664303,52.256604259745394,71.23356954506352,22.187100591629022,22.359108602419266,33.478932603505555,36.10539893262518,-29.797070910185614,20.846884349894488,-16.989474041326392,14.366255321934105,-12.677128096701928,20.875604942497535,-27.027889598206393,18.61639004647683,0.6282258037500722,12.474460970111231,-20.300643895498595,11.105715702791805,-10.905325773288203,9.699170854310387,-7.6086241870879086,8.302564948228316,-3.386152292749802,7.376814208983046,-6.6231330451781565,9.030628593214931,-12.527759431046555,7.713762101493711,-3.5707162097500538,8.111554647936412,-11.883698131561747,6.340293984500488,0.22078926170533428,7.384455399246043,-10.352440659746607,6.7360513681477325,-0.8777080372454326,6.463817086326139,-10.783058891329077,5.2976327924702,-3.7959151550112757,5.780685263077167,-3.323618928992261,5.413879441948593,-3.561872617993463,5.090433223889749,-4.319965505615379,5.018004567748136,153.77669275969214,105.03257643014581,127.08879665595002,10.707622314059478
High,204.0,11.76470588235294,11,"[-0.02664185 -0.03179932 -0.03433228 ...  0.04779053  0.03894043
  0.03903198]",0.11898512141719746,0.056498644894107816,-252.9299802219236,59.42484333198237,73.91088267758683,36.06998571530539,-0.07305389798968491,20.801603368640738,38.06012383433204,19.97951273536017,18.788446472786884,16.60422534853414,4.784350905473485,15.708001989578225,-11.197452399828792,14.3563691557792,-11.057588537054029,16.40451670602794,-0.8807623768308576,10.624761808304108,-1.1130889918647195,10.815484567257027,-0.24576502886166302,12.312160235659386,6.030749177538345,7.766417273679028,-1.9951604727402374,7.330749499389229,4.417276753666448,6.8843573054497815,1.4089987344254866,6.374371993314606,1.2784111482143905,5.498470132987018,-1.8730503803333949,4.621744648096897,-0.6536823757212292,5.633938767537125,-12.140162415147426,6.663275136923967,-3.5577576718784405,5.047794593773763,-2.892971122057805,4.5941332053984985,-4.763344828460364,4.503208287734045,-2.9371605410298516,4.159930659036922,1.2278619102865822,5.413500841031759,-2.744885169578959,4.818816058289013,121.34967043801211,65.40639132514966,78.00703846568535,18.353426461899822
High,120.0,50.0,0,"[ 0.          0.          0.         ... -0.01986694 -0.01568604
 -0.00814819]",0.12035977308917198,0.06589536788281349,-500.76340014449056,97.6110030012793,127.32629940588221,53.29070462986042,-35.9439706573358,39.10884624219592,10.79327700867843,39.47957702647231,-11.53338364337137,34.94954653817844,-10.21530303622798,22.865164097597255,9.05607126949917,22.149350443157054,-17.04387027420029,20.492599639727082,1.9999895599622015,14.037049165569265,3.8523261175763652,16.63312131921608,-11.60746765541627,11.103966506040216,1.3680503402904183,11.733425727263958,-2.96916814612504,10.630319424741176,-9.123092305885969,9.904967881692071,-4.90926288524148,8.953117733693285,-5.410849177584285,5.062101547083484,-7.674207721759975,6.0873480036975725,-8.787084307832945,6.726042133053209,-6.000745763168933,4.460330468007742,-6.002445892243466,5.6296208772093035,-5.185794803274337,5.576152586930721,-4.434756097128675,4.674240665924098,-6.9015319780028195,6.420044217982618,-4.604812097127231,4.892577236744734,-5.780633974937356,5.6699032856472815,230.40470702053787,86.30425076864258,106.86851352689665,42.48833073774387
High,252.0,19.047619047619047,11,"[-0.00198364  0.00369263  0.01043701 ... -0.00909424 -0.02270508
 -0.03540039]",0.21750908140923567,0.11955356789515123,-184.763118961389,52.658988374077104,54.76078086298293,42.20956552683443,5.573102007644876,27.450687825848135,25.696666027823657,15.458336595785033,4.461486039510331,18.18453848262289,-2.506325259550136,17.378267131794303,-19.924859594299424,12.776460119227254,-5.199724711318238,13.17751624707595,-3.585185683398723,9.835249044039221,3.891314228789479,8.450034014471267,4.325841792248524,8.335688432788897,0.876445595086359,8.74040148995532,-6.064216573243868,7.4324877701708,4.6804990538359785,6.4504819102023125,-3.7138770583568497,5.461651357748035,-6.0705282938781995,7.407434417558392,-4.216929887711356,5.258103858315605,-3.024761691259389,4.482662413148684,-9.70818171739448,5.199382661647808,-2.6880330307315496,4.629828425167694,-2.375624464758217,4.337537299214453,-1.0018254851340764,5.043295636570681,-0.11256255386112783,4.1491234918105855,-0.33187435555299205,3.9279328993438143,-1.4525085617236975,4.294800830818795,130.8127826502993,65.40639132514966,100.87044475251382,16.026892840627333
Intermediate,156.0,7.6923076923076925,2,[0.4458313  0.57913208 0.51843262 ... 0.63882446 0.67785645 0.63961792],0.09910554339171974,0.0588271733326316,-109.76913045576495,57.22512092805936,90.15586348077346,29.740506317299396,4.648293925712985,17.89270535895166,72.94716250070279,19.085080103205435,-24.293932584466695,15.695408644056494,22.669375673173246,15.945350999245424,-21.31161206896456,10.275330704116191,2.460068277712216,15.208387657966151,-20.297887155157348,11.593529335044131,-1.67041586100446,14.783008842630704,-11.545158455388103,9.112251427516187,0.3917411024237669,7.764216764450785,-13.998959653841615,8.832983261474427,-2.8805240596406056,7.609289614072609,-11.660633615650765,8.072749928794813,-8.34114850673539,7.773817176263124,-7.5519073680856685,6.809816193094616,-11.341606399884851,6.429910888487109,0.8066444648876896,7.69177422169398,-13.08563422874653,5.016128775616238,1.348908466564817,5.012443286120841,-8.943242722781967,5.99972732872396,1.0731452513807906,4.721309012972472,-8.64082390769647,4.249420313796047,-0.9528890819886272,4.793228935129574,193.74649219115264,65.40639132514966,139.7979179083478,26.550209267631747
Low,60.0,0.0,0,"[-0.00491333 -0.00878906 -0.01025391 ... -0.00772095 -0.00463867
 -0.00634766]",0.11128769406847133,0.048808806444818185,-278.23872205590806,67.09610819985343,108.87433317076979,23.96768592160009,-28.112959582048376,10.137943636919228,26.194771949441368,16.431941047604248,-10.038548879947651,10.724338073960766,-1.4438161724622152,10.434928973964135,-8.174406719551634,11.901003957852403,-3.465010838879521,10.634972669824476,-13.467251453640593,11.728870834468722,-3.788294363903389,7.279126110644518,-14.012292518587342,6.229620251721463,-5.553903629576875,5.855789978970381,-6.039523365373457,6.860063205385361,2.2324363016734865,5.6225316736752875,-8.643811396176602,7.0025528152345435,-4.8241530611933765,4.879137119748337,-7.073012910493295,4.281734026497436,-5.663343002531771,4.632950290650091,-6.935665551977311,4.609711990171561,-5.725142600679911,4.126906755607312,-6.976868232138192,4.229926663858364,-5.4591921309714655,4.201983332508435,-3.8406152442258548,3.9196010788842925,-1.5797929869455065,3.667296585872729,-5.237297041992987,5.254790663115912,140.20166900511882,65.40639132514966,109.99999999999999,17.54866259083453
Low,120.0,10.0,2,"[ 1.03759766e-03  9.15527344e-04  7.32421875e-04 ...  1.19018555e-03
 -9.15527344e-05 -7.62939453e-04]",0.06766582902070063,0.05471942798866032,-444.4420739208996,56.91805501462775,81.10366359069064,32.30176835195869,-1.5741290155012158,27.01397075285385,3.533484090737164,25.887052368294658,-24.214573299886077,17.306335257317855,-7.548223717422685,14.174144263493286,-6.232969843460086,9.440456611109663,-7.264804663182207,11.65244794945386,0.411477089807759,15.243328271626925,-1.5710323978448966,8.53645661563635,-14.809187210619054,8.784192247464983,-4.354578800416151,6.371148454335814,-4.564865272891395,5.859459043508745,1.6395291926270714,5.698772418580779,-1.4568981808535217,4.965214070134072,1.0121640870520017,5.630397992820665,1.0746312260680566,4.893908514311707,6.158820160299915,4.538480686239425,1.096462080334889,6.420697872024617,0.507951158536989,5.274236426014643,-3.9464155341299887,5.516301845471718,-1.5229793434318513,5.596156514400925,-4.431366439497417,5.638023948173549,2.7454909856987637,5.3546871597879635,-3.6382346013232705,6.103903079804369,235.7901617579845,152.89100418265707,185.53305032736793,16.45635173491479
High,264.0,31.818181818181817,10,"[-0.00485229 -0.01416016 -0.00393677 ...  0.00985718  0.01782227
  0.02905273]",0.16324766122611464,0.12435555484399066,-160.75711956720147,63.33974899494518,69.69462188813483,47.679147024783944,2.4359419450485484,36.214934063491064,31.74021835923838,26.11620212013307,-0.5093479030604076,20.60069709368663,-5.211617948055227,17.674894278788894,-20.529884959762317,15.298540570613802,-21.4527676080688,15.229933545570345,-3.9996137734674497,11.975999882330582,-4.276884016239896,10.29133932933122,-2.079271663936986,9.105956798064796,6.786900157422594,10.426338450885776,-0.9679757829446903,7.390842124636375,7.11727190166117,10.171674950867994,-7.296413518495906,7.290193802544035,-2.912269907342101,7.324831306349767,-1.9431275074400454,8.02920455738758,-4.038422841834014,6.4817974455661815,-9.643466787954452,5.985860265662177,-3.4452855756215666,5.775469913092104,-6.263152275300594,5.928009073589174,-2.7061867379200217,5.364558221030523,-4.5078120813475335,5.471182573618307,-1.0222110649901501,4.429070835118521,-2.839176150555899,5.225287435762295,179.73069985652097,72.57293509250918,96.87324609557632,30.389304867563613
Low,72.0,50.0,0,[0.02648926 0.02722168 0.02453613 ... 0.00125122 0.00112915 0.00119019],0.07187064589968153,0.07314446883590024,-448.6037683540384,74.95528242360788,72.49194629354803,36.724437258159234,2.9508580205584303,30.988266145750863,2.4153458489555186,19.270888671965405,-13.395734204061702,18.360355730083903,0.8473206919480715,12.656783545354696,-10.678890835522385,8.516249788833369,-4.303958610189337,13.879966919488117,-4.486201631496858,13.519334193902866,-1.56261565411854,7.847125869994061,-11.722062320779855,6.590855816087253,-7.229451023923194,6.418656515894221,-5.707477388168905,5.63758533093663,-3.2634354276667934,6.3473090726406936,-4.127306228876558,5.565099899553939,0.09955685961905658,6.9164336252129095,4.97487225827646,6.055486396498411,6.877350475786524,7.626940018302225,-1.5825636518018429,7.477009628440353,5.963108578614618,10.17850418215613,3.8228464313546056,10.361084164936548,4.433097839408051,6.9331525030845915,-0.4144919242499191,7.763689104461762,1.964821523104262,7.789788896744105,-2.8592668552929217,6.989577336892944,405.81912517781325,133.87038650376502,225.1422562392905,77.18005958527003
